what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1331473835090
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1331473835121
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1331473835142
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1331473835155
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1331473835164
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1331473835172
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1331473835192
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1331473835201
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1331473835221
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1331473835225
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1331473835243
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1331473835281
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1331473835281
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1331473835354
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1331473835355
os,sysinfo,,,"macosx",1331473835360
arch,sysinfo,,,"x86_64",1331473835360
ws,sysinfo,,,"cocoa",1331473835360
locale,sysinfo,,,"en_US",1331473835360
processors,sysinfo,,,"8",1331473835360
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1331473835360
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11D50d",1331473835360
java.specification.name,sysinfo,,,"Java Platform API Specification",1331473835360
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1331473835360
java.specification.version,sysinfo,,,"1.6",1331473835360
java.vendor,sysinfo,,,"Apple Inc.",1331473835360
java.version,sysinfo,,,"1.6.0_29",1331473835360
java.vm.info,sysinfo,,,"mixed mode",1331473835360
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1331473835360
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1331473835360
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1331473835360
java.vm.specification.version,sysinfo,,,"1.0",1331473835360
java.vm.vendor,sysinfo,,,"Apple Inc.",1331473835360
java.vm.version,sysinfo,,,"20.4-b02-402",1331473835360
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1331473835390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331473835536
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1331473835555
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1331473836217
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1331473836233
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1331473836651
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1331473837019
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1331473837170
