what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332469124652
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1332469128155
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332469128294
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332469128343
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332469131863
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332469131863
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332469133146
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332469137931
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332469137954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469139498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469155537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469164626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469169064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469178450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469182421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469192924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469198873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469209396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469212096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469213078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469218099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469224135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469226912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469228827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469230447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469231012
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1332469236424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469240650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469245771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469247967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469255223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332469256432
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332469257701
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332469257701
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332469258670
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332469258671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469282928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469285557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469290210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469304130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469306374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469310726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469310846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469316198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469330059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469330126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469330847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469330898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469331389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469348811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469356163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469357565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469357671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469359734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469363431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469370431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469371799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469375389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469377606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332469377644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469383902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469386643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469387909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469388607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332469392134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469396538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469398005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332469398441
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332469406318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469416207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469418739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469418813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469507810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469509188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469510759
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332469515290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469515374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469603445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469607714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469936923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469939730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469986446
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332469992060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469992144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469994429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332469995262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332471676849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332471689780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332473758369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1332473758414
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332473759949
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1332473763312
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1332473763312
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1332473763313
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1332473763314
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1332473763314
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1332473763314
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1332473763315
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1332473763315
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1332473763316
stopped,bundle,com.mds.apg,1.2.7.201202061658,"com.mds.apg",1332473763317
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1332473763317
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1332473763318
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1332473763319
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1332473763319
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1332473763319
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1332473763320
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.2.0.r37x201110261101,"org.eclipse.wb.rcp.databinding.emf",1332473763321
stopped,bundle,org.eclipse.wb.rcp.databinding,1.2.0.r37x201110261101,"org.eclipse.wb.rcp.databinding",1332473763321
stopped,bundle,org.eclipse.wb.rcp.nebula,1.2.0.r37x201110261101,"org.eclipse.wb.rcp.nebula",1332473763365
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.2.0.r37x201110261101,"org.eclipse.wb.rcp.swing2swt",1332473763445
stopped,bundle,org.eclipse.wb.rcp,1.2.0.r37x201110261101,"org.eclipse.wb.rcp",1332473763514
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1332473763515
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1332473763597
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1332473763642
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1332473763756
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1332473763758
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1332473763809
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1332473763908
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1332473764021
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1332473764144
