what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330483536475
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330483537505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483539469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483542530
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330483542941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483543475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483557191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483558277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483609108
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330483613632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483639288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483644370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483646828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483650918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483652806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483683485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330483689606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483690036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483701806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483705147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483715624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330483725975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483727935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483731557
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330483732567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483734265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483737017
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330483737552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483738506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330483743986
