what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486265172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486267646
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330486267932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486268235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486293407
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330486304137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486337676
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330486339645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486339733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330486353378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486356579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486377717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486379626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486583663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486585052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486682668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486684057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486846174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486847676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486860006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486917982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486932330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486934097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486935885
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1330486937644
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330486938166
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1330486938908
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1330486938911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330486939645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487043458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487044008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487073648
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487088405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487129130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487144469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330487150800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487151280
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330487158561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487158682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487161500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487184300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487185859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487188003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487188838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487221341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487222105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487229460
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487232609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487244284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487252944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487264904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487270357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487271526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487272200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487273231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487277424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487277926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487279922
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487281686
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487288765
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487294012
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330487294997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487296645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487306713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487307949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487308623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487309908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330487310750
