what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329966777474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966778257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966807627
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329966829902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329966836004
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329966838658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966839575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966842348
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329966842566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966843627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966851301
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329966868968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329966871590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966873690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966880325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329966882674
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329966883532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966884650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966887597
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329966887844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966888327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966900347
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329966901837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329966902473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329966928736
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329966930661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966931927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966934694
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329966934903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966935592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966956209
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329966959287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966979607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329966981452
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329966992613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329967004092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967004673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967005518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967006286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967007210
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329967009427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329967012410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967101118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967101864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967102845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967105239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967128637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967166712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967167824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967168179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329967199501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329967200158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329967200541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329967259627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329967260804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329967274410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329967279448
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329967280666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967282391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967285174
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329967285387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329967287005
