what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274640156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274643775
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274645050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274645059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274652243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274656148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274701019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274706047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274723252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274723868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274725301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274725865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274741253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274755483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274759122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1329274759158
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1329274830955
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1329274831138
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1329274831195
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274833826
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274836557
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274836624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1329274839810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274843292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274852017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329274853292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274858986
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274860140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274861273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274863734
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274865094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274865104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274865267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274865793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274895036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274903240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274905690
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274906840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274909600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274924076
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274934456
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274934475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274937370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274941669
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274944577
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274950065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329274950903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274955763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274979794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1329274979871
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274983428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274984483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274986887
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274988057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274989103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329275012808
