what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819404147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819423331
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330819460608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330819468684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1330819471690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819475605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819477208
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330819477331
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330819477332
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330819478972
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330819478989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330819497048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819518328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819519425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819521767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819539225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819540881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819543137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819544361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819544866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330819547713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819549100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819559893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819561121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819564225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819569784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819573439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330819575063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819577444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819582201
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330819584460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819594955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819647096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819650256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819651262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1330819660677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330819663322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819666081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819668874
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330819675677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819680026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819680787
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1330819687417
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330819687486
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330819687509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819688832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819699447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819705134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819709582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330819720036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330819745230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819764962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819775404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819788953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819797604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330819803272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819806399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819807545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819809414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819810068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819811290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819819611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819824203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819825930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819827123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819829246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819832566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819841602
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330819844161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819850928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819868002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330819872683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819874785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819885676
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330819891921
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330819891940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819892690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330819893574
