what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330134894111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330134906599
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330134908416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330134910778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330134911184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330348829850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330348841596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480372133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480432642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480455984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480470909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480531792
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330480546955
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1330480614539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1330480726575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480735055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480746756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480748121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480753599
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330480757807
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330480764095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480767711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480770017
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330480770555
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330480770586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330480779063
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330480780211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480782868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480785369
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330480785674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480787267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480869467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480872454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480875370
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330480877407
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330480879949
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330480880770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330480882431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480882860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480899461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480902385
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330480903067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480903305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480904738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480907242
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1330480907307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480908354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480947987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330480949363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330481004179
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1330481012092
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330481017295
