what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331762408278
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331762423715
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331762423941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762440273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331762455257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762455353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762461964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762484567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762490402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762530141
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331762531729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762534762
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1331762546063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762546120
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331762546822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762558000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762558632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762559376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762694502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762701292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762743508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762748660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762789134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762790282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762830410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762831409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762841434
activated,editor,org.eclipse.wst.jsdt.ui,1.1.5.v201202061658,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1331762843243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1331762844327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331762845195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331762848703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331762860441
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1331762877939
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331762884380
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1331762890290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331762903422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762908194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762938947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762940336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762957863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762959495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762970032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331762972804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763006800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331763014926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763021755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763052266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763055847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763073751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763077082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763304767
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331763310316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763312620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763326220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763330632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763411182
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331763414383
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331763418923
closed,editor,org.eclipse.wst.jsdt.ui,1.1.5.v201202061658,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1331763422408
closed,editor,org.eclipse.wst.jsdt.ui,1.1.5.v201202061658,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1331763422451
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331763422579
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331763440919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763441635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763443151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763444214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763501381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763504323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763505726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763507228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763528887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763530724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331763544870
